0,1
-250.56117,-1.5712306
-251.21153,-1.3942213
-251.9881,-1.5131742
-253.12624,-1.9494379
-254.60226,-2.1618192
-256.04486,-2.115603
-257.04764,-1.8415661
-258.17374,-1.926305
-259.39255,-2.1859105
-260.9133,-2.4106343
-262.48648,-2.2898636
-263.79742,-2.0857997
-264.95093,-2.1275053
-266.3228,-2.182068
-267.7615,-2.1819463
-269.01947,-2.1769161
-270.35318,-2.155335
-271.73508,-2.1817884
-273.0801,-2.1866713
-274.41885,-2.241661
-275.68704,-2.1800442
-277.03275,-2.1699843
-278.37894,-2.236351
-279.67184,-2.2810595
-281.0306,-2.2331104
-282.2327,-2.137297
-283.27512,-2.02381
-284.39044,-2.008384
-285.6712,-2.1298583
-286.86053,-2.1588
-287.9394,-2.0849726
-289.0774,-2.004141
-290.22968,-2.0553007
-291.43658,-2.1267395
-292.74512,-2.154912
-294.1234,-2.1905322
-295.452,-2.1710737
-296.7099,-2.1405058
-298.00534,-2.161553
-299.41226,-2.220214
-300.9174,-2.2273893
-302.19086,-2.1889908
-303.43903,-2.2290225
-304.84137,-2.22347
-306.1695,-2.2049928
-307.4861,-2.2127137
-308.81662,-2.1796184
-310.23068,-2.1758025
-311.48306,-2.2291362
-312.88297,-2.283593
-314.1892,-2.1955733
-315.1631,-1.8323238
-316.0704,-1.8029523
-317.2712,-2.1086767
-318.3696,-1.967171
-318.68497,-1.1619296
-318.91876,-1.0978858
-319.1053,-1.0899441
-318.98276,-0.78242743
-318.73212,-0.60539716
-318.63925,-0.7182015
-318.5623,-0.7288777
-318.37735,-0.60660475
-318.272,-0.6524048
-318.16904,-0.64597976
-318.0804,-0.66096526
-318.00174,-0.6616406
-317.9354,-0.6522769
-317.87903,-0.6459499
-317.8183,-0.619215
-317.7208,-0.58096707
-317.5903,-0.5307283
-317.43362,-0.4698241
-317.24295,-0.40627876
-317.1079,-0.46270713
-317.1841,-0.66558766
-317.3964,-0.79540426
-317.77783,-0.9005983
-318.03534,-0.7847988
-318.3496,-0.8605517
-318.76517,-0.90551627
-319.215,-0.9680269
-319.56882,-0.8412391
-320.51978,-1.4599353
-321.61255,-1.4865451
-323.02408,-1.826694
-324.55774,-2.0999017
-326.0252,-2.1086395
-327.25565,-1.782929
-328.1187,-1.3795316
-328.763,-1.1939306
-329.2765,-1.0424917
-329.4475,-0.71605134
-329.34955,-0.3992852
-329.26538,-0.3863537
-329.24777,-0.4616272
-329.25433,-0.47763318
-329.1492,-0.3296841
-329.08392,-0.33486295
-328.86417,-0.17822106
-328.6374,-0.15629625
-328.7302,-0.44735444
-329.10516,-0.7544286
-329.77307,-1.0037757
-330.50058,-1.0599291
-331.27032,-1.169774
-331.92953,-1.0077263
-332.95734,-1.3194857
-334.3366,-1.6637414
-335.81726,-1.7099926
-337.15085,-1.5195377
-338.27258,-1.4197804
-339.5453,-1.6101979
-341.05902,-1.7647048
-342.52475,-1.7338374
-343.8652,-1.6666927
-345.144,-1.6700861
-346.48975,-1.7035553
-347.87256,-1.6403086
-349.21008,-1.6320711
-350.51587,-1.6276469
-351.72766,-1.6324258
-352.89017,-1.4447627
-354.2532,-1.6238487
-355.54443,-1.7608763
-356.86694,-1.7152189
-358.2077,-1.6811715
-359.44235,-1.6363139
-360.65787,-1.6639581
-362.0271,-1.6603657
-363.35535,-1.6777165
-364.7492,-1.7045282
-366.08527,-1.7247515
-367.05502,-1.3663445
-368.27936,-1.5589092
-369.65503,-1.807617
-371.07477,-1.895675
-372.47897,-1.7386011
-373.80316,-1.6006311
-375.05127,-1.6500715
-376.51038,-1.7772682
-377.88794,-1.7611228
-379.0913,-1.6764734
-380.46445,-1.6783013
-381.75687,-1.6991756
-383.06613,-1.7215632
-384.35883,-1.7147338
-385.61884,-1.7038105
-386.86642,-1.7251396
-388.39044,-1.731936
-389.7877,-1.7134123
-391.1646,-1.7226306
-392.4341,-1.7160422
-393.68402,-1.7460792
-395.00198,-1.7418027
-396.442,-1.7710917
-397.77505,-1.7431905
-399.0684,-1.75867
-400.39655,-1.7063044
-401.6948,-1.6680713
-402.88678,-1.7248769
-404.24335,-1.8304306
-405.63022,-1.8193185
-406.99033,-1.763243
-408.36362,-1.7694042
-409.80502,-1.8212438
-411.2827,-1.795428
-412.6712,-1.7382605
-413.88983,-1.7446185
-415.13196,-1.7514638
-416.5311,-1.8012357
-417.85327,-1.776053
-419.11185,-1.7379298
-420.31454,-1.7425586
-421.5871,-1.7465885
-422.8203,-1.6124222
-423.97504,-1.5393393
-425.12192,-1.5585344
-426.28275,-1.6137257
-427.39023,-1.6030883
-428.42337,-1.6038179
-429.52878,-1.631482
-430.5404,-1.528887
-431.5554,-1.5077751
-432.32312,-1.3658159
-433.1008,-1.378368
-434.09894,-1.523613
-435.19495,-1.6516356
-436.297,-1.6709657
-437.44403,-1.8101523
-438.72742,-2.026793
-439.99457,-1.9632785
-441.4274,-1.967592
-442.7029,-2.0026224
-443.89145,-1.9754289
-445.06683,-1.9462237
-446.33212,-2.0156572
-447.6532,-2.0389028
-449.00412,-2.0753992
-450.42242,-2.048644
-451.75632,-2.0325773
-453.0649,-1.9901597
-454.30173,-2.0358577
-455.6691,-2.0340466
-457.06445,-2.0752363
-458.42783,-2.0519078
-459.64264,-2.03723
-460.91174,-2.0215082
-462.2984,-2.075223
-463.76672,-2.1137443
-465.01022,-2.0720925
-466.23715,-2.0487247
-467.51065,-2.0451884
-468.8723,-2.0478635
-470.2478,-2.067813
-471.50085,-2.0396261
-472.72104,-2.1020405
-474.0911,-2.0821671
-475.4027,-2.0411572
-476.66223,-1.9883223
-477.89655,-2.064392
-479.1977,-2.0750082
-480.53525,-2.0767317
-481.8707,-2.1029048
-483.2289,-2.061143
-484.54996,-2.0189872
-485.86856,-2.0954921
-487.3779,-2.21774
-488.84985,-2.1075563
-490.17447,-2.086889
-491.41278,-2.060558
-492.7192,-2.1354926
-494.0432,-2.1518164
-495.25543,-2.1311162
-496.54794,-2.049663
-497.87387,-2.0273867
-499.24628,-2.1194658
-500.58154,-2.2044764
-501.89987,-2.0774596
-503.249,-2.0604126
-504.35236,-1.9541037
-505.4906,-2.0666637
-506.82672,-2.1484342
-508.27335,-2.2626224
-509.49997,-2.0335832
-510.50388,-1.9139609
-511.45868,-1.8160105
-512.3925,-1.7569103
-513.074,-1.5078137
-513.36505,-1.1146451
-513.504,-0.9430452
-513.6257,-0.88673306
-513.90985,-1.0372384
-514.29626,-1.1007955
-514.5454,-0.961392
-515.21204,-1.4023021
-516.02057,-1.6097252
-517.1455,-1.8407643
-518.4474,-2.0323882
-519.85486,-2.1860008
-521.15924,-2.0683
-522.396,-1.9311635
-523.6797,-2.0602174
-525.024,-2.2040217
-526.4822,-2.2016144
-527.8872,-2.131949
-529.23584,-2.0364559
-530.5054,-2.1194217
-531.86475,-2.1707726
-533.22577,-2.107651
-534.4092,-1.8455201
-535.6322,-2.0255692
-536.9282,-2.2039132
-538.0802,-1.8786316
-539.43494,-2.0227206
-540.8822,-2.202537
-542.1389,-2.219617
-543.4046,-2.091933
-544.5438,-1.9986582
-545.4579,-1.7033446
