0,1
,
75.457275,0.0049596922
75.44932,-0.007783318
75.441795,-0.0074806283
75.455826,0.015662659
75.45721,0.0018264747
75.46794,0.011906748
75.475365,0.007916486
75.46484,-0.010966654
75.475975,0.012255708
75.466705,-0.009754685
75.47905,0.014174668
75.481125,0.002794392
75.46359,-0.017630706
75.48318,0.020828478
75.48042,-0.0022253585
75.48512,0.0056972117
75.48191,-0.0032132235
75.484726,0.0029170858
75.48381,-0.00068434456
75.47649,-0.007926107
75.48081,0.005121606
75.4663,-0.014708702
75.45672,-0.008691502
75.441345,-0.014915811
75.55988,0.13495144
76.12558,0.5839381
77.43993,1.2041808
78.59138,1.1437483
79.51471,0.8463879
80.379364,0.81262726
81.46214,0.91784716
82.69177,0.9423648
83.767586,0.8555344
84.78197,0.7574576
85.89371,0.689336
86.84311,0.58592
87.780685,0.46779686
88.6025,0.37354296
89.64462,0.36698067
90.65004,0.36448944
91.68133,0.30383408
92.66542,0.2406044
93.66531,0.20797879
94.63511,0.10050571
95.47121,-0.00575006
96.38808,-0.05227697
97.32388,-0.16938913
98.046776,-0.5124053
98.54525,-0.76708025
99.17104,-0.6913514
99.937805,-0.69052356
100.643814,-0.84656507
101.2493,-0.9799744
101.920364,-1.0599041
102.53045,-1.1654505
102.958694,-1.4694326
103.124435,-1.8295183
103.085815,-2.1601918
102.78971,-2.5394027
102.2157,-2.949267
101.50599,-3.244532
100.627266,-3.5367155
99.35323,-3.92588
98.055695,-4.1136703
96.812454,-4.1780562
95.64771,-4.1934214
94.37116,-4.133756
93.16782,-4.059645
92.03779,-3.934927
90.86685,-3.9469543
89.75165,-3.8898005
88.50917,-3.8425155
87.31961,-3.6759288
86.20751,-3.5700073
85.1648,-3.5112302
83.96509,-3.5616632
82.7497,-3.6097145
81.41823,-3.5577507
80.209854,-3.5504313
79.10458,-3.5444345
78.02704,-3.3786573
76.81704,-3.388472
75.52466,-3.483162
74.30674,-3.4404688
73.18739,-3.2925115
71.94704,-3.262275
71.17354,-2.886311
70.17882,-3.0946527
68.76859,-3.3128455
67.399414,-3.2451968
66.45463,-2.9651198
65.53231,-2.8499336
64.314224,-2.948471
63.16507,-2.9828196
62.080116,-2.8213778
60.891747,-2.8151102
59.662727,-2.831449
58.478985,-2.9331324
57.192547,-2.9582171
55.97703,-2.7752156
54.755386,-2.878304
53.894142,-2.5571902
53.09388,-2.3855886
53.04016,-1.577329
53.160618,-1.392466
53.16961,-1.5070779
52.905685,-1.8110776
51.62591,-2.7908683
50.109867,-2.9666138
49.54584,-2.0622494
48.859417,-2.1673892
47.53565,-2.6720412
46.099552,-2.8077755
44.889072,-2.6137152
43.776806,-2.4958344
42.462322,-2.6192813
41.1632,-2.7812276
39.85495,-2.6843069
38.625134,-2.5864005
37.296745,-2.6993463
36.10419,-2.8078709
35.013653,-2.6228518
34.03242,-2.6047008
